Car_ID,Brand,Model,Fuel_Type,Transmission,Body_Type,Mileage,Engine_CC,Year
3967,bmw,3 series,diesel,automatic,sedan,12,1998,2016
3968,hyundai,i20,petrol,automatic,hatchback,19,1197,2021
3969,toyota,glanza,petrol,automatic,hatchback,23,1197,2021
3970,bmw,3 series,petrol,automatic,sedan,15,1998,2023
3971,hyundai,verna,petrol,manual,sedan,21,1497,2016
3972,kia,seltos,petrol,manual,suv,16,1497,2019
3973,honda,amaze,petrol,manual,sedan,19,1199,2024
3974,kia,seltos,diesel,automatic,suv,17,1497,2016
3975,toyota,fortuner,diesel,manual,suv,10,2755,2020
3976,toyota,glanza,petrol,automatic,hatchback,23,1197,2018
3977,bmw,x1,petrol,automatic,suv,14,1995,2017
3978,toyota,fortuner,diesel,automatic,suv,11,2755,2024
3979,hyundai,verna,petrol,automatic,sedan,18,1497,2019
3980,toyota,innova,diesel,automatic,suv,15,2393,2019
3981,bmw,3 series,petrol,automatic,sedan,14,1998,2022
3982,kia,ev6,electric,automatic,suv,0,0,2024
3983,hyundai,creta,diesel,automatic,suv,17,1497,2020
3984,hyundai,creta,petrol,manual,suv,19,1497,2024
3985,honda,city,petrol,automatic,sedan,18,1498,2019
3986,kia,ev6,electric,automatic,suv,1,0,2018
3987,hyundai,i20,petrol,manual,hatchback,19,1197,2023
3988,hyundai,verna,petrol,manual,sedan,20,1497,2017
3989,maruti,swift,petrol,manual,hatchback,21,1197,2021
3990,hyundai,verna,petrol,manual,sedan,17,1497,2018
3991,kia,seltos,petrol,manual,suv,17,1497,2022
3992,kia,seltos,petrol,automatic,suv,16,1497,2016
3993,honda,amaze,diesel,manual,sedan,22,1199,2024
3994,honda,amaze,petrol,manual,sedan,21,1199,2019
3995,kia,seltos,petrol,manual,suv,16,1497,2024
3996,honda,city,petrol,manual,sedan,19,1498,2023
3997,honda,city,petrol,automatic,sedan,17,1498,2021
3998,maruti,swift,petrol,manual,hatchback,21,1197,2021
3999,maruti,swift,petrol,automatic,hatchback,22,1197,2020
4000,toyota,fortuner,diesel,manual,suv,13,2755,2019
4001,honda,city,petrol,manual,sedan,16,1498,2018
4002,toyota,glanza,petrol,automatic,hatchback,24,1197,2016
4003,maruti,swift,petrol,manual,hatchback,21,1197,2022
4004,honda,city,petrol,automatic,sedan,20,1498,2020
4005,hyundai,verna,petrol,automatic,sedan,17,1497,2022
4006,hyundai,verna,petrol,automatic,sedan,18,1497,2021
4007,honda,city,petrol,manual,sedan,19,1498,2022
4008,kia,ev6,electric,automatic,suv,1,0,2016
4009,toyota,fortuner,diesel,manual,suv,12,2755,2024
4010,toyota,innova,diesel,automatic,suv,12,2393,2024
4011,honda,amaze,diesel,automatic,sedan,18,1199,2022
4012,hyundai,verna,petrol,automatic,sedan,19,1497,2023
4013,toyota,glanza,petrol,manual,hatchback,23,1197,2020
4014,honda,city,petrol,automatic,sedan,17,1498,2020
4015,toyota,fortuner,diesel,automatic,suv,11,2755,2022
4016,maruti,swift,petrol,automatic,hatchback,21,1197,2024
4017,bmw,x1,petrol,automatic,suv,15,1995,2017
4018,hyundai,creta,petrol,automatic,suv,18,1497,2022
4019,hyundai,creta,petrol,manual,suv,19,1497,2020
4020,honda,amaze,diesel,manual,sedan,20,1199,2022
4021,toyota,glanza,petrol,manual,hatchback,21,1197,2022
4022,hyundai,verna,petrol,automatic,sedan,18,1497,2023
4023,toyota,fortuner,diesel,automatic,suv,12,2755,2017
4024,hyundai,creta,diesel,manual,suv,15,1497,2016
4025,maruti,alto,petrol,manual,hatchback,26,796,2019
4026,maruti,swift,petrol,automatic,hatchback,22,1197,2022
4027,hyundai,verna,petrol,manual,sedan,18,1497,2023
4028,bmw,3 series,diesel,automatic,sedan,12,1998,2016
4029,kia,seltos,petrol,automatic,suv,15,1497,2023
4030,honda,city,petrol,automatic,sedan,16,1498,2016
4031,hyundai,creta,petrol,manual,suv,15,1497,2023
4032,kia,ev6,electric,automatic,suv,2,0,2019
4033,toyota,glanza,petrol,automatic,hatchback,21,1197,2016
4034,toyota,fortuner,diesel,manual,suv,10,2755,2022
4035,toyota,fortuner,diesel,manual,suv,10,2755,2018
4036,toyota,fortuner,diesel,manual,suv,10,2755,2020
4037,bmw,3 series,diesel,automatic,sedan,15,1998,2020
4038,hyundai,creta,diesel,automatic,suv,15,1497,2022
4039,kia,seltos,diesel,manual,suv,16,1497,2016
4040,bmw,3 series,petrol,automatic,sedan,11,1998,2021
4041,hyundai,creta,petrol,manual,suv,15,1497,2021
4042,kia,seltos,petrol,manual,suv,19,1497,2019
4043,kia,ev6,electric,automatic,suv,0,0,2019
4044,hyundai,i20,petrol,automatic,hatchback,21,1197,2023
4045,hyundai,i20,petrol,automatic,hatchback,21,1197,2020
4046,kia,ev6,electric,automatic,suv,2,0,2020
4047,maruti,alto,petrol,manual,hatchback,25,796,2017
4048,toyota,glanza,petrol,automatic,hatchback,24,1197,2019
4049,kia,ev6,electric,automatic,suv,0,0,2017
4050,bmw,3 series,diesel,automatic,sedan,15,1998,2016
4051,honda,city,petrol,manual,sedan,19,1498,2021
4052,hyundai,creta,petrol,manual,suv,19,1497,2016
4053,hyundai,i20,petrol,automatic,hatchback,20,1197,2019
4054,toyota,glanza,petrol,manual,hatchback,22,1197,2019
4055,toyota,fortuner,diesel,manual,suv,13,2755,2024
4056,toyota,fortuner,diesel,manual,suv,10,2755,2019
4057,toyota,fortuner,diesel,automatic,suv,12,2755,2021
4058,hyundai,creta,diesel,manual,suv,17,1497,2023
4059,bmw,3 series,diesel,automatic,sedan,12,1998,2020
4060,maruti,swift,petrol,manual,hatchback,22,1197,2022
4061,toyota,glanza,petrol,manual,hatchback,20,1197,2023
4062,kia,ev6,electric,automatic,suv,0,0,2017
4063,toyota,glanza,petrol,manual,hatchback,23,1197,2018
4064,maruti,swift,petrol,automatic,hatchback,21,1197,2017
4065,hyundai,verna,petrol,automatic,sedan,18,1497,2020
4066,honda,city,petrol,automatic,sedan,18,1498,2016
4067,toyota,glanza,petrol,manual,hatchback,21,1197,2021
4068,kia,ev6,electric,automatic,suv,0,0,2017
4069,toyota,glanza,petrol,manual,hatchback,21,1197,2020
4070,maruti,swift,petrol,manual,hatchback,24,1197,2024
4071,honda,city,petrol,automatic,sedan,19,1498,2024
4072,toyota,glanza,petrol,automatic,hatchback,24,1197,2017
4073,honda,city,petrol,automatic,sedan,19,1498,2024
4074,hyundai,i20,petrol,manual,hatchback,21,1197,2022
4075,honda,city,petrol,manual,sedan,20,1498,2019
4076,maruti,alto,petrol,manual,hatchback,23,796,2017
4077,honda,amaze,petrol,automatic,sedan,20,1199,2016
4078,bmw,3 series,petrol,automatic,sedan,14,1998,2023
4079,maruti,swift,petrol,manual,hatchback,24,1197,2018
4080,hyundai,creta,diesel,manual,suv,17,1497,2022
4081,toyota,innova,diesel,manual,suv,13,2393,2017
4082,bmw,x1,petrol,automatic,suv,13,1995,2021
4083,toyota,glanza,petrol,manual,hatchback,20,1197,2019
4084,maruti,swift,petrol,manual,hatchback,23,1197,2019
4085,maruti,alto,petrol,manual,hatchback,23,796,2023
4086,kia,seltos,petrol,manual,suv,15,1497,2018
4087,toyota,fortuner,diesel,automatic,suv,11,2755,2016
4088,toyota,fortuner,diesel,automatic,suv,13,2755,2023
4089,hyundai,verna,petrol,manual,sedan,18,1497,2019
4090,honda,city,petrol,manual,sedan,18,1498,2018
4091,bmw,x1,petrol,automatic,suv,15,1995,2020
4092,hyundai,i20,petrol,manual,hatchback,23,1197,2022
4093,maruti,swift,petrol,manual,hatchback,25,1197,2018
4094,maruti,swift,petrol,automatic,hatchback,25,1197,2019
4095,kia,ev6,electric,automatic,suv,0,0,2018
4096,toyota,innova,diesel,manual,suv,14,2393,2020
4097,maruti,swift,petrol,automatic,hatchback,23,1197,2024
4098,honda,amaze,diesel,manual,sedan,21,1199,2020
4099,toyota,fortuner,diesel,automatic,suv,10,2755,2020
4100,hyundai,i20,petrol,manual,hatchback,21,1197,2016
4101,bmw,x1,petrol,automatic,suv,12,1995,2019
4102,toyota,glanza,petrol,automatic,hatchback,22,1197,2022
4103,maruti,swift,petrol,manual,hatchback,22,1197,2017
4104,toyota,innova,diesel,automatic,suv,14,2393,2023
4105,hyundai,i20,petrol,automatic,hatchback,20,1197,2016
4106,bmw,x1,diesel,automatic,suv,16,1995,2022
4107,honda,city,petrol,manual,sedan,20,1498,2019
4108,maruti,alto,petrol,manual,hatchback,26,796,2020
4109,maruti,alto,petrol,manual,hatchback,24,796,2017
4110,toyota,innova,diesel,automatic,suv,14,2393,2016
4111,hyundai,creta,diesel,manual,suv,16,1497,2016
4112,kia,seltos,petrol,automatic,suv,16,1497,2016
4113,toyota,fortuner,diesel,manual,suv,11,2755,2018
4114,maruti,swift,petrol,manual,hatchback,23,1197,2024
4115,toyota,fortuner,diesel,automatic,suv,14,2755,2024
4116,kia,ev6,electric,automatic,suv,0,0,2016
4117,toyota,fortuner,diesel,automatic,suv,13,2755,2022
4118,toyota,fortuner,diesel,automatic,suv,10,2755,2016
4119,maruti,swift,petrol,manual,hatchback,23,1197,2018
4120,honda,city,petrol,manual,sedan,18,1498,2021
4121,bmw,x1,petrol,automatic,suv,15,1995,2016
4122,hyundai,i20,petrol,manual,hatchback,23,1197,2021
4123,bmw,3 series,petrol,automatic,sedan,11,1998,2018
4124,kia,ev6,electric,automatic,suv,0,0,2022
4125,kia,ev6,electric,automatic,suv,0,0,2022
4126,honda,amaze,diesel,manual,sedan,21,1199,2023
4127,honda,amaze,diesel,manual,sedan,18,1199,2019
4128,toyota,fortuner,diesel,automatic,suv,11,2755,2018
4129,kia,seltos,petrol,manual,suv,15,1497,2019
4130,toyota,fortuner,diesel,manual,suv,11,2755,2017
4131,toyota,innova,diesel,automatic,suv,15,2393,2020
4132,hyundai,creta,diesel,automatic,suv,16,1497,2020
4133,bmw,3 series,diesel,automatic,sedan,15,1998,2023
4134,bmw,3 series,petrol,automatic,sedan,15,1998,2017
4135,toyota,glanza,petrol,automatic,hatchback,24,1197,2021
4136,honda,amaze,petrol,manual,sedan,19,1199,2016
4137,toyota,glanza,petrol,manual,hatchback,22,1197,2018
4138,toyota,fortuner,diesel,manual,suv,14,2755,2018
4139,honda,amaze,diesel,manual,sedan,22,1199,2021
4140,maruti,alto,petrol,manual,hatchback,22,796,2024
4141,toyota,glanza,petrol,manual,hatchback,22,1197,2016
4142,maruti,alto,petrol,manual,hatchback,25,796,2023
4143,kia,seltos,petrol,manual,suv,19,1497,2018
4144,kia,ev6,electric,automatic,suv,1,0,2018
4145,kia,seltos,diesel,manual,suv,16,1497,2019
4146,toyota,fortuner,diesel,manual,suv,12,2755,2016
4147,toyota,fortuner,diesel,automatic,suv,10,2755,2024
4148,bmw,3 series,petrol,automatic,sedan,12,1998,2018
4149,toyota,fortuner,diesel,automatic,suv,10,2755,2023
4150,kia,seltos,diesel,manual,suv,19,1497,2021
4151,hyundai,verna,petrol,automatic,sedan,21,1497,2021
4152,honda,amaze,petrol,automatic,sedan,20,1199,2020
4153,kia,ev6,electric,automatic,suv,0,0,2024
4154,maruti,alto,petrol,manual,hatchback,26,796,2024
4155,toyota,innova,diesel,automatic,suv,12,2393,2018
4156,kia,seltos,diesel,automatic,suv,19,1497,2017
4157,maruti,swift,petrol,manual,hatchback,24,1197,2020
4158,hyundai,verna,petrol,manual,sedan,17,1497,2019
4159,toyota,glanza,petrol,manual,hatchback,24,1197,2023
4160,maruti,alto,petrol,manual,hatchback,26,796,2022
4161,hyundai,creta,petrol,automatic,suv,15,1497,2023
4162,honda,city,petrol,automatic,sedan,16,1498,2018
4163,maruti,alto,petrol,manual,hatchback,24,796,2023
4164,maruti,alto,petrol,manual,hatchback,25,796,2022
4165,maruti,swift,petrol,manual,hatchback,25,1197,2016
4166,honda,city,petrol,manual,sedan,18,1498,2022
4167,hyundai,creta,diesel,manual,suv,15,1497,2016
4168,toyota,fortuner,diesel,automatic,suv,10,2755,2022
4169,bmw,x1,diesel,automatic,suv,16,1995,2016
4170,bmw,3 series,diesel,automatic,sedan,11,1998,2024
4171,hyundai,i20,petrol,automatic,hatchback,19,1197,2020
4172,maruti,alto,petrol,manual,hatchback,25,796,2022
4173,honda,city,petrol,automatic,sedan,19,1498,2022
4174,toyota,innova,diesel,manual,suv,15,2393,2020
4175,hyundai,creta,diesel,manual,suv,17,1497,2022
4176,maruti,alto,petrol,manual,hatchback,22,796,2018
4177,honda,amaze,petrol,manual,sedan,19,1199,2020
4178,hyundai,creta,petrol,manual,suv,18,1497,2019
4179,maruti,alto,petrol,manual,hatchback,24,796,2018
4180,hyundai,verna,petrol,automatic,sedan,18,1497,2020
4181,hyundai,i20,petrol,automatic,hatchback,21,1197,2022
4182,hyundai,verna,petrol,automatic,sedan,17,1497,2024
4183,bmw,x1,diesel,automatic,suv,12,1995,2021
4184,toyota,fortuner,diesel,manual,suv,10,2755,2022
4185,maruti,swift,petrol,automatic,hatchback,24,1197,2016
4186,toyota,glanza,petrol,manual,hatchback,23,1197,2017
4187,maruti,alto,petrol,manual,hatchback,25,796,2023
4188,maruti,swift,petrol,automatic,hatchback,21,1197,2019
4189,hyundai,creta,petrol,automatic,suv,16,1497,2017
4190,hyundai,verna,petrol,manual,sedan,18,1497,2018
4191,bmw,x1,diesel,automatic,suv,15,1995,2021
4192,toyota,glanza,petrol,automatic,hatchback,23,1197,2019
4193,bmw,x1,petrol,automatic,suv,14,1995,2016
4194,hyundai,i20,petrol,manual,hatchback,19,1197,2024
4195,honda,amaze,petrol,automatic,sedan,18,1199,2019
4196,kia,seltos,petrol,automatic,suv,16,1497,2023
4197,hyundai,i20,petrol,manual,hatchback,19,1197,2024
4198,toyota,glanza,petrol,manual,hatchback,20,1197,2020
4199,toyota,glanza,petrol,automatic,hatchback,23,1197,2021
4200,bmw,x1,petrol,automatic,suv,14,1995,2021
4201,toyota,fortuner,diesel,automatic,suv,12,2755,2016
4202,kia,seltos,petrol,automatic,suv,16,1497,2021
4203,honda,amaze,diesel,automatic,sedan,21,1199,2016
4204,toyota,fortuner,diesel,manual,suv,14,2755,2019
4205,bmw,3 series,diesel,automatic,sedan,15,1998,2020
4206,toyota,glanza,petrol,manual,hatchback,23,1197,2021
4207,honda,amaze,petrol,automatic,sedan,21,1199,2017
4208,kia,seltos,diesel,manual,suv,17,1497,2024
4209,toyota,fortuner,diesel,automatic,suv,12,2755,2019
4210,toyota,innova,diesel,automatic,suv,14,2393,2022
4211,honda,amaze,diesel,manual,sedan,22,1199,2023
4212,honda,amaze,diesel,automatic,sedan,22,1199,2019
4213,kia,seltos,petrol,automatic,suv,17,1497,2024
4214,toyota,fortuner,diesel,automatic,suv,13,2755,2021
4215,honda,city,petrol,manual,sedan,19,1498,2017
4216,toyota,glanza,petrol,manual,hatchback,23,1197,2022
4217,toyota,fortuner,diesel,automatic,suv,12,2755,2022
4218,honda,amaze,diesel,manual,sedan,19,1199,2024
4219,honda,amaze,diesel,automatic,sedan,18,1199,2024
4220,toyota,fortuner,diesel,manual,suv,14,2755,2023
4221,toyota,fortuner,diesel,manual,suv,12,2755,2023
4222,bmw,x1,petrol,automatic,suv,12,1995,2019
4223,kia,seltos,diesel,automatic,suv,17,1497,2023
4224,hyundai,creta,diesel,manual,suv,16,1497,2020
4225,kia,ev6,electric,automatic,suv,2,0,2016
4226,honda,amaze,petrol,automatic,sedan,22,1199,2021
4227,toyota,innova,diesel,automatic,suv,12,2393,2021
4228,maruti,swift,petrol,automatic,hatchback,21,1197,2023
4229,hyundai,creta,diesel,manual,suv,18,1497,2018
4230,maruti,alto,petrol,manual,hatchback,24,796,2024
4231,maruti,alto,petrol,manual,hatchback,25,796,2023
4232,toyota,glanza,petrol,automatic,hatchback,23,1197,2020
4233,bmw,3 series,diesel,automatic,sedan,14,1998,2020
4234,maruti,alto,petrol,manual,hatchback,26,796,2021
4235,kia,seltos,petrol,automatic,suv,16,1497,2018
4236,hyundai,verna,petrol,manual,sedan,18,1497,2016
4237,honda,city,petrol,manual,sedan,17,1498,2018
4238,toyota,fortuner,diesel,automatic,suv,13,2755,2021
4239,honda,amaze,petrol,manual,sedan,20,1199,2019
4240,honda,city,petrol,automatic,sedan,19,1498,2021
4241,hyundai,i20,petrol,automatic,hatchback,22,1197,2022
4242,maruti,alto,petrol,manual,hatchback,26,796,2019
4243,maruti,swift,petrol,automatic,hatchback,23,1197,2022
4244,hyundai,creta,diesel,automatic,suv,15,1497,2017
4245,bmw,x1,diesel,automatic,suv,16,1995,2016
4246,honda,amaze,petrol,manual,sedan,18,1199,2021
4247,toyota,fortuner,diesel,manual,suv,12,2755,2018
4248,toyota,glanza,petrol,manual,hatchback,20,1197,2016
4249,maruti,alto,petrol,manual,hatchback,24,796,2020
4250,maruti,swift,petrol,automatic,hatchback,24,1197,2024
4251,toyota,glanza,petrol,manual,hatchback,21,1197,2017
4252,toyota,glanza,petrol,automatic,hatchback,20,1197,2018
4253,bmw,x1,petrol,automatic,suv,15,1995,2021
4254,hyundai,creta,petrol,automatic,suv,16,1497,2017
4255,hyundai,i20,petrol,manual,hatchback,21,1197,2024
4256,kia,ev6,electric,automatic,suv,1,0,2016
4257,hyundai,creta,diesel,automatic,suv,18,1497,2016
4258,kia,seltos,diesel,automatic,suv,15,1497,2021
4259,kia,seltos,diesel,manual,suv,18,1497,2018
4260,kia,ev6,electric,automatic,suv,1,0,2018
4261,kia,ev6,electric,automatic,suv,0,0,2022
4262,kia,seltos,petrol,manual,suv,16,1497,2019
4263,bmw,x1,diesel,automatic,suv,16,1995,2017
4264,hyundai,creta,petrol,manual,suv,17,1497,2017
4265,maruti,swift,petrol,manual,hatchback,25,1197,2022
4266,hyundai,i20,petrol,manual,hatchback,20,1197,2019
4267,hyundai,creta,diesel,automatic,suv,17,1497,2022
4268,hyundai,verna,petrol,automatic,sedan,18,1497,2024
4269,bmw,3 series,petrol,automatic,sedan,15,1998,2023
4270,hyundai,i20,petrol,automatic,hatchback,19,1197,2016
4271,kia,ev6,electric,automatic,suv,1,0,2019
4272,kia,ev6,electric,automatic,suv,1,0,2017
4273,toyota,innova,diesel,automatic,suv,16,2393,2020
4274,honda,city,petrol,manual,sedan,17,1498,2022
4275,hyundai,i20,petrol,manual,hatchback,21,1197,2018
4276,hyundai,creta,petrol,manual,suv,18,1497,2023
4277,toyota,glanza,petrol,automatic,hatchback,21,1197,2020
4278,toyota,fortuner,diesel,automatic,suv,14,2755,2016
4279,bmw,x1,diesel,automatic,suv,13,1995,2018
4280,bmw,3 series,petrol,automatic,sedan,12,1998,2023
4281,kia,ev6,electric,automatic,suv,0,0,2017
4282,honda,amaze,petrol,automatic,sedan,22,1199,2016
4283,honda,city,petrol,manual,sedan,17,1498,2016
4284,maruti,alto,petrol,manual,hatchback,26,796,2022
4285,honda,city,petrol,automatic,sedan,20,1498,2020
4286,bmw,3 series,diesel,automatic,sedan,14,1998,2017
4287,hyundai,verna,petrol,manual,sedan,17,1497,2020
4288,toyota,innova,diesel,manual,suv,12,2393,2020
4289,kia,seltos,diesel,automatic,suv,17,1497,2023
4290,toyota,innova,diesel,automatic,suv,15,2393,2024
4291,maruti,swift,petrol,automatic,hatchback,25,1197,2017
4292,honda,city,petrol,automatic,sedan,20,1498,2020
4293,kia,ev6,electric,automatic,suv,0,0,2022
4294,bmw,3 series,diesel,automatic,sedan,13,1998,2016
4295,toyota,fortuner,diesel,manual,suv,11,2755,2024
4296,kia,seltos,diesel,automatic,suv,17,1497,2021
4297,hyundai,i20,petrol,automatic,hatchback,20,1197,2020
4298,honda,city,petrol,manual,sedan,18,1498,2022
4299,honda,city,petrol,automatic,sedan,18,1498,2022
4300,toyota,fortuner,diesel,automatic,suv,11,2755,2021
4301,honda,city,petrol,manual,sedan,16,1498,2022
4302,toyota,fortuner,diesel,manual,suv,11,2755,2021
4303,hyundai,verna,petrol,manual,sedan,20,1497,2021
4304,toyota,glanza,petrol,automatic,hatchback,23,1197,2020
4305,maruti,swift,petrol,automatic,hatchback,25,1197,2020
4306,hyundai,i20,petrol,manual,hatchback,20,1197,2021
4307,maruti,alto,petrol,manual,hatchback,26,796,2023
4308,bmw,x1,diesel,automatic,suv,14,1995,2020
4309,hyundai,verna,petrol,manual,sedan,17,1497,2021
4310,hyundai,creta,petrol,automatic,suv,16,1497,2020
4311,honda,city,petrol,automatic,sedan,19,1498,2021
4312,toyota,fortuner,diesel,manual,suv,10,2755,2016
4313,hyundai,verna,petrol,manual,sedan,21,1497,2020
4314,toyota,glanza,petrol,automatic,hatchback,24,1197,2018
4315,toyota,fortuner,diesel,manual,suv,11,2755,2017
4316,toyota,innova,diesel,manual,suv,16,2393,2017
4317,maruti,alto,petrol,manual,hatchback,23,796,2018
4318,hyundai,creta,diesel,automatic,suv,16,1497,2019
4319,bmw,x1,petrol,automatic,suv,14,1995,2023
4320,toyota,fortuner,diesel,manual,suv,13,2755,2024
4321,honda,city,petrol,automatic,sedan,19,1498,2020
4322,maruti,alto,petrol,manual,hatchback,24,796,2021
4323,honda,amaze,diesel,automatic,sedan,19,1199,2020
4324,toyota,innova,diesel,automatic,suv,13,2393,2024
4325,kia,ev6,electric,automatic,suv,0,0,2020
4326,kia,ev6,electric,automatic,suv,0,0,2022
4327,toyota,fortuner,diesel,automatic,suv,14,2755,2021
4328,hyundai,creta,diesel,automatic,suv,19,1497,2019
4329,kia,seltos,petrol,manual,suv,18,1497,2022
4330,bmw,x1,diesel,automatic,suv,13,1995,2022
4331,honda,amaze,diesel,automatic,sedan,21,1199,2021
4332,hyundai,i20,petrol,automatic,hatchback,20,1197,2022
4333,honda,city,petrol,manual,sedan,18,1498,2023
4334,hyundai,verna,petrol,manual,sedan,21,1497,2020
4335,maruti,swift,petrol,automatic,hatchback,22,1197,2017
4336,hyundai,verna,petrol,automatic,sedan,18,1497,2021
4337,kia,ev6,electric,automatic,suv,0,0,2016
4338,bmw,3 series,petrol,automatic,sedan,11,1998,2022
4339,maruti,swift,petrol,manual,hatchback,23,1197,2016
4340,maruti,swift,petrol,automatic,hatchback,23,1197,2018
4341,honda,city,petrol,manual,sedan,19,1498,2017
4342,hyundai,verna,petrol,manual,sedan,19,1497,2021
4343,bmw,3 series,petrol,automatic,sedan,15,1998,2019
4344,honda,city,petrol,automatic,sedan,17,1498,2017
4345,maruti,alto,petrol,manual,hatchback,25,796,2021
4346,maruti,alto,petrol,manual,hatchback,26,796,2024
4347,hyundai,creta,petrol,automatic,suv,16,1497,2017
4348,maruti,swift,petrol,automatic,hatchback,25,1197,2016
4349,maruti,alto,petrol,manual,hatchback,25,796,2023
4350,toyota,innova,diesel,manual,suv,16,2393,2017
4351,honda,amaze,petrol,manual,sedan,22,1199,2018
4352,toyota,glanza,petrol,automatic,hatchback,20,1197,2019
4353,hyundai,i20,petrol,automatic,hatchback,19,1197,2024
4354,maruti,alto,petrol,manual,hatchback,24,796,2021
4355,toyota,glanza,petrol,automatic,hatchback,20,1197,2024
4356,kia,ev6,electric,automatic,suv,0,0,2021
4357,honda,city,petrol,manual,sedan,17,1498,2017
4358,maruti,alto,petrol,manual,hatchback,23,796,2021
4359,honda,amaze,diesel,manual,sedan,22,1199,2022
4360,honda,city,petrol,manual,sedan,20,1498,2020
4361,toyota,glanza,petrol,manual,hatchback,21,1197,2016
4362,maruti,swift,petrol,manual,hatchback,23,1197,2021
4363,toyota,glanza,petrol,manual,hatchback,21,1197,2022
4364,kia,ev6,electric,automatic,suv,1,0,2017
4365,bmw,3 series,diesel,automatic,sedan,14,1998,2024
4366,hyundai,i20,petrol,manual,hatchback,20,1197,2023
4367,toyota,innova,diesel,automatic,suv,12,2393,2021
4368,hyundai,verna,petrol,manual,sedan,19,1497,2016
4369,maruti,alto,petrol,manual,hatchback,25,796,2018
4370,hyundai,verna,petrol,automatic,sedan,20,1497,2020
4371,hyundai,creta,petrol,manual,suv,19,1497,2017
4372,hyundai,i20,petrol,manual,hatchback,22,1197,2020
4373,honda,city,petrol,automatic,sedan,19,1498,2024
4374,honda,city,petrol,manual,sedan,19,1498,2020
4375,honda,amaze,diesel,manual,sedan,21,1199,2020
4376,bmw,3 series,diesel,automatic,sedan,15,1998,2021
4377,maruti,alto,petrol,manual,hatchback,26,796,2024
4378,bmw,x1,petrol,automatic,suv,14,1995,2022
4379,bmw,x1,diesel,automatic,suv,16,1995,2019
4380,hyundai,creta,diesel,automatic,suv,15,1497,2020
4381,bmw,x1,petrol,automatic,suv,14,1995,2016
4382,kia,ev6,electric,automatic,suv,2,0,2018
4383,honda,city,petrol,manual,sedan,18,1498,2021
4384,toyota,innova,diesel,automatic,suv,16,2393,2024
4385,toyota,glanza,petrol,manual,hatchback,22,1197,2023
4386,honda,amaze,petrol,automatic,sedan,21,1199,2020
4387,honda,city,petrol,automatic,sedan,17,1498,2016
4388,bmw,x1,petrol,automatic,suv,16,1995,2024
4389,maruti,alto,petrol,manual,hatchback,26,796,2019
4390,kia,ev6,electric,automatic,suv,2,0,2022
4391,toyota,innova,diesel,manual,suv,12,2393,2023
4392,maruti,swift,petrol,manual,hatchback,24,1197,2018
4393,kia,ev6,electric,automatic,suv,0,0,2023
4394,toyota,fortuner,diesel,manual,suv,11,2755,2018
4395,maruti,swift,petrol,manual,hatchback,25,1197,2017
4396,bmw,x1,diesel,automatic,suv,13,1995,2018
4397,hyundai,verna,petrol,manual,sedan,21,1497,2019
4398,toyota,glanza,petrol,automatic,hatchback,20,1197,2019
4399,toyota,fortuner,diesel,manual,suv,12,2755,2021
4400,toyota,innova,diesel,automatic,suv,15,2393,2021
4401,honda,amaze,petrol,automatic,sedan,18,1199,2019
4402,honda,amaze,diesel,manual,sedan,19,1199,2016
4403,toyota,glanza,petrol,manual,hatchback,22,1197,2019
4404,maruti,swift,petrol,automatic,hatchback,25,1197,2021
4405,maruti,alto,petrol,manual,hatchback,22,796,2016
4406,toyota,innova,diesel,automatic,suv,13,2393,2024
4407,maruti,swift,petrol,automatic,hatchback,22,1197,2016
4408,toyota,fortuner,diesel,manual,suv,12,2755,2019
4409,hyundai,verna,petrol,manual,sedan,20,1497,2023
4410,maruti,alto,petrol,manual,hatchback,25,796,2019
4411,hyundai,i20,petrol,automatic,hatchback,23,1197,2016
4412,hyundai,i20,petrol,automatic,hatchback,20,1197,2022
4413,toyota,fortuner,diesel,automatic,suv,10,2755,2017
4414,kia,ev6,electric,automatic,suv,0,0,2019
4415,kia,seltos,diesel,manual,suv,19,1497,2022
4416,toyota,fortuner,diesel,manual,suv,11,2755,2024
4417,bmw,3 series,diesel,automatic,sedan,14,1998,2018
4418,toyota,glanza,petrol,automatic,hatchback,22,1197,2023
4419,honda,city,petrol,automatic,sedan,18,1498,2019
4420,maruti,swift,petrol,manual,hatchback,24,1197,2020
4421,kia,ev6,electric,automatic,suv,0,0,2020
4422,kia,seltos,diesel,manual,suv,15,1497,2020
4423,kia,ev6,electric,automatic,suv,0,0,2022
4424,maruti,swift,petrol,automatic,hatchback,21,1197,2022
4425,bmw,3 series,diesel,automatic,sedan,11,1998,2024
4426,honda,city,petrol,manual,sedan,17,1498,2023
4427,kia,seltos,diesel,manual,suv,17,1497,2024
4428,kia,seltos,diesel,manual,suv,17,1497,2018
4429,bmw,x1,diesel,automatic,suv,15,1995,2023
4430,kia,ev6,electric,automatic,suv,0,0,2019
4431,toyota,innova,diesel,manual,suv,13,2393,2018
4432,kia,seltos,petrol,manual,suv,16,1497,2016
4433,maruti,swift,petrol,automatic,hatchback,21,1197,2023
4434,toyota,fortuner,diesel,automatic,suv,10,2755,2024
4435,hyundai,i20,petrol,manual,hatchback,22,1197,2024
4436,maruti,alto,petrol,manual,hatchback,24,796,2018
4437,honda,city,petrol,manual,sedan,20,1498,2019
4438,maruti,alto,petrol,manual,hatchback,25,796,2020
