Car_ID,Brand,Model,Fuel_Type,Transmission,Body_Type,Mileage,Engine_CC,Year
4566,BMW,X1,Petrol,Automatic,SUV,12,1995,2023
4567,Kia,Seltos,Petrol,Automatic,SUV,17,1497,2021
4568,Kia,EV6,Electric,Automatic,SUV,0,0,2023
4569,Hyundai,i20,Petrol,Automatic,Hatchback,20,1197,2017
4570,Kia,Seltos,Diesel,Manual,SUV,16,1497,2018
4571,BMW,3 Series,Petrol,Automatic,Sedan,12,1998,2021
4572,Toyota,Glanza,Petrol,Manual,Hatchback,20,1197,2018
4573,Hyundai,Verna,Petrol,Manual,Sedan,17,1497,2024
4574,Kia,EV6,Electric,Automatic,SUV,0,0,2024
4575,Kia,EV6,Electric,Automatic,SUV,1,0,2024
4576,BMW,3 Series,Diesel,Automatic,Sedan,14,1998,2023
4577,Toyota,Glanza,Petrol,Automatic,Hatchback,21,1197,2021
4578,Hyundai,Creta,Petrol,Manual,SUV,18,1497,2020
4579,Toyota,Fortuner,Diesel,Automatic,SUV,12,2755,2016
4580,Toyota,Glanza,Petrol,Automatic,Hatchback,22,1197,2023
4581,Honda,City,Petrol,Automatic,Sedan,19,1498,2022
4582,Honda,Amaze,Petrol,Automatic,Sedan,19,1199,2022
4583,Hyundai,Creta,Petrol,Automatic,SUV,19,1497,2017
4584,Hyundai,Verna,Petrol,Manual,Sedan,20,1497,2024
4585,Honda,Amaze,Diesel,Manual,Sedan,18,1199,2017
4586,Hyundai,i20,Petrol,Automatic,Hatchback,23,1197,2022
4587,Honda,Amaze,Diesel,Manual,Sedan,18,1199,2020
4588,Maruti,Swift,Petrol,Manual,Hatchback,25,1197,2024
4589,Hyundai,Creta,Diesel,Automatic,SUV,17,1497,2022
4590,Hyundai,Creta,Diesel,Manual,SUV,18,1497,2020
4591,Hyundai,Verna,Petrol,Manual,Sedan,20,1497,2021
4592,BMW,3 Series,Petrol,Automatic,Sedan,12,1998,2018
4593,Kia,Seltos,Diesel,Automatic,SUV,18,1497,2022
4594,Hyundai,Verna,Petrol,Automatic,Sedan,20,1497,2020
4595,Honda,City,Petrol,Automatic,Sedan,19,1498,2019
4596,Toyota,Glanza,Petrol,Automatic,Hatchback,21,1197,2016
4597,BMW,3 Series,Petrol,Automatic,Sedan,11,1998,2016
4598,BMW,3 Series,Diesel,Automatic,Sedan,14,1998,2023
4599,Honda,City,Petrol,Manual,Sedan,20,1498,2020
4600,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2016
4601,Hyundai,i20,Petrol,Manual,Hatchback,21,1197,2022
4602,Hyundai,Verna,Petrol,Manual,Sedan,18,1497,2024
4603,Toyota,Glanza,Petrol,Automatic,Hatchback,22,1197,2024
4604,Hyundai,i20,Petrol,Manual,Hatchback,20,1197,2017
4605,Honda,City,Petrol,Manual,Sedan,19,1498,2024
4606,Toyota,Fortuner,Diesel,Manual,SUV,12,2755,2018
4607,Toyota,Glanza,Petrol,Automatic,Hatchback,20,1197,2022
4608,BMW,X1,Petrol,Automatic,SUV,16,1995,2024
4609,BMW,3 Series,Petrol,Automatic,Sedan,15,1998,2023
4610,Honda,Amaze,Diesel,Automatic,Sedan,18,1199,2022
4611,Toyota,Innova,Diesel,Manual,SUV,15,2393,2021
4612,Maruti,Swift,Petrol,Automatic,Hatchback,23,1197,2022
4613,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2019
4614,Maruti,Alto,Petrol,Manual,Hatchback,24,796,2016
4615,BMW,X1,Diesel,Automatic,SUV,16,1995,2023
4616,Toyota,Glanza,Petrol,Automatic,Hatchback,21,1197,2022
4617,Hyundai,i20,Petrol,Automatic,Hatchback,20,1197,2020
4618,Maruti,Swift,Petrol,Manual,Hatchback,21,1197,2021
4619,Hyundai,Creta,Diesel,Manual,SUV,16,1497,2017
4620,Hyundai,Creta,Diesel,Automatic,SUV,15,1497,2020
4621,Honda,Amaze,Petrol,Automatic,Sedan,20,1199,2018
4622,BMW,3 Series,Petrol,Automatic,Sedan,12,1998,2016
4623,BMW,X1,Diesel,Automatic,SUV,13,1995,2017
4624,Kia,EV6,Electric,Automatic,SUV,2,0,2016
4625,Maruti,Swift,Petrol,Manual,Hatchback,25,1197,2023
4626,Kia,Seltos,Diesel,Manual,SUV,17,1497,2016
4627,Hyundai,Verna,Petrol,Manual,Sedan,18,1497,2021
4628,Kia,EV6,Electric,Automatic,SUV,0,0,2016
4629,Toyota,Fortuner,Diesel,Manual,SUV,14,2755,2021
4630,Toyota,Innova,Diesel,Automatic,SUV,13,2393,2017
4631,Toyota,Glanza,Petrol,Automatic,Hatchback,20,1197,2023
4632,Hyundai,Creta,Diesel,Automatic,SUV,17,1497,2020
4633,Kia,EV6,Electric,Automatic,SUV,0,0,2020
4634,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2019
4635,Hyundai,Verna,Petrol,Manual,Sedan,17,1497,2023
4636,Toyota,Fortuner,Diesel,Automatic,SUV,11,2755,2018
4637,Hyundai,i20,Petrol,Automatic,Hatchback,23,1197,2022
4638,Hyundai,Verna,Petrol,Manual,Sedan,18,1497,2019
4639,Kia,EV6,Electric,Automatic,SUV,1,0,2024
4640,Kia,EV6,Electric,Automatic,SUV,0,0,2017
4641,Honda,Amaze,Diesel,Automatic,Sedan,19,1199,2021
4642,Hyundai,Creta,Petrol,Manual,SUV,16,1497,2018
4643,Toyota,Innova,Diesel,Manual,SUV,13,2393,2018
4644,Honda,City,Petrol,Manual,Sedan,16,1498,2018
4645,Hyundai,i20,Petrol,Manual,Hatchback,21,1197,2017
4646,Honda,City,Petrol,Automatic,Sedan,19,1498,2016
4647,BMW,X1,Diesel,Automatic,SUV,15,1995,2019
4648,Toyota,Innova,Diesel,Manual,SUV,16,2393,2019
4649,Toyota,Innova,Diesel,Manual,SUV,14,2393,2021
4650,Hyundai,Verna,Petrol,Automatic,Sedan,18,1497,2023
4651,Toyota,Innova,Diesel,Automatic,SUV,15,2393,2016
4652,BMW,3 Series,Petrol,Automatic,Sedan,15,1998,2018
4653,BMW,3 Series,Petrol,Automatic,Sedan,14,1998,2018
4654,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2017
4655,Hyundai,i20,Petrol,Manual,Hatchback,20,1197,2023
4656,Kia,EV6,Electric,Automatic,SUV,0,0,2017
4657,Hyundai,i20,Petrol,Automatic,Hatchback,22,1197,2017
4658,Hyundai,i20,Petrol,Automatic,Hatchback,21,1197,2017
4659,Toyota,Glanza,Petrol,Manual,Hatchback,24,1197,2022
4660,Kia,EV6,Electric,Automatic,SUV,1,0,2017
4661,Toyota,Innova,Diesel,Automatic,SUV,13,2393,2017
4662,Kia,EV6,Electric,Automatic,SUV,0,0,2018
4663,Honda,City,Petrol,Manual,Sedan,16,1498,2017
4664,BMW,3 Series,Petrol,Automatic,Sedan,15,1998,2024
4665,Hyundai,i20,Petrol,Manual,Hatchback,23,1197,2022
4666,BMW,X1,Petrol,Automatic,SUV,13,1995,2016
4667,Kia,Seltos,Petrol,Manual,SUV,16,1497,2019
4668,Hyundai,Verna,Petrol,Automatic,Sedan,17,1497,2016
4669,Maruti,Swift,Petrol,Automatic,Hatchback,21,1197,2022
4670,BMW,3 Series,Diesel,Automatic,Sedan,13,1998,2020
4671,Kia,EV6,Electric,Automatic,SUV,0,0,2023
4672,Maruti,Swift,Petrol,Manual,Hatchback,21,1197,2017
4673,BMW,3 Series,Petrol,Automatic,Sedan,15,1998,2021
4674,Toyota,Fortuner,Diesel,Automatic,SUV,10,2755,2022
4675,Toyota,Fortuner,Diesel,Manual,SUV,12,2755,2017
4676,Toyota,Glanza,Petrol,Automatic,Hatchback,22,1197,2019
4677,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2017
4678,Honda,Amaze,Diesel,Automatic,Sedan,18,1199,2022
4679,Toyota,Glanza,Petrol,Manual,Hatchback,22,1197,2017
4680,Honda,City,Petrol,Automatic,Sedan,20,1498,2017
4681,Kia,EV6,Electric,Automatic,SUV,0,0,2019
4682,Honda,Amaze,Petrol,Manual,Sedan,21,1199,2023
4683,Kia,Seltos,Diesel,Manual,SUV,19,1497,2021
4684,Toyota,Glanza,Petrol,Manual,Hatchback,23,1197,2024
4685,Toyota,Fortuner,Diesel,Manual,SUV,11,2755,2020
4686,Kia,Seltos,Petrol,Automatic,SUV,16,1497,2024
4687,Kia,Seltos,Diesel,Automatic,SUV,17,1497,2019
4688,Maruti,Alto,Petrol,Manual,Hatchback,24,796,2017
4689,Kia,EV6,Electric,Automatic,SUV,2,0,2024
4690,BMW,X1,Diesel,Automatic,SUV,13,1995,2018
4691,Toyota,Innova,Diesel,Automatic,SUV,16,2393,2019
4692,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2023
4693,Kia,EV6,Electric,Automatic,SUV,1,0,2018
4694,Toyota,Glanza,Petrol,Manual,Hatchback,21,1197,2018
4695,BMW,3 Series,Diesel,Automatic,Sedan,13,1998,2017
4696,Honda,Amaze,Petrol,Automatic,Sedan,22,1199,2021
4697,Toyota,Innova,Diesel,Automatic,SUV,15,2393,2020
4698,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2021
4699,Honda,Amaze,Petrol,Automatic,Sedan,21,1199,2018
4700,Toyota,Innova,Diesel,Manual,SUV,13,2393,2018
4701,Toyota,Fortuner,Diesel,Automatic,SUV,13,2755,2020
4702,BMW,X1,Diesel,Automatic,SUV,13,1995,2024
4703,BMW,3 Series,Diesel,Automatic,Sedan,12,1998,2022
4704,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2024
4705,Kia,Seltos,Diesel,Automatic,SUV,17,1497,2021
4706,Kia,Seltos,Diesel,Automatic,SUV,19,1497,2020
4707,BMW,X1,Diesel,Automatic,SUV,14,1995,2016
4708,Toyota,Fortuner,Diesel,Automatic,SUV,10,2755,2019
4709,BMW,X1,Petrol,Automatic,SUV,16,1995,2021
4710,Toyota,Glanza,Petrol,Automatic,Hatchback,20,1197,2024
4711,Hyundai,i20,Petrol,Automatic,Hatchback,23,1197,2017
4712,Hyundai,i20,Petrol,Automatic,Hatchback,22,1197,2021
4713,BMW,3 Series,Diesel,Automatic,Sedan,12,1998,2023
4714,BMW,3 Series,Petrol,Automatic,Sedan,14,1998,2016
4715,Toyota,Innova,Diesel,Automatic,SUV,12,2393,2024
4716,Maruti,Alto,Petrol,Manual,Hatchback,24,796,2018
4717,Kia,Seltos,Petrol,Manual,SUV,18,1497,2019
4718,Honda,Amaze,Diesel,Manual,Sedan,21,1199,2021
4719,Honda,City,Petrol,Manual,Sedan,17,1498,2019
4720,Toyota,Innova,Diesel,Automatic,SUV,16,2393,2020
4721,Honda,Amaze,Petrol,Manual,Sedan,19,1199,2016
4722,Honda,City,Petrol,Manual,Sedan,16,1498,2023
4723,Hyundai,Creta,Diesel,Automatic,SUV,18,1497,2023
4724,BMW,3 Series,Petrol,Automatic,Sedan,11,1998,2017
4725,Toyota,Fortuner,Diesel,Automatic,SUV,13,2755,2017
4726,Honda,Amaze,Diesel,Automatic,Sedan,19,1199,2020
4727,Hyundai,Creta,Petrol,Automatic,SUV,16,1497,2016
4728,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2020
4729,Toyota,Glanza,Petrol,Manual,Hatchback,20,1197,2016
4730,Hyundai,Verna,Petrol,Manual,Sedan,19,1497,2016
4731,Honda,City,Petrol,Manual,Sedan,18,1498,2023
4732,Toyota,Fortuner,Diesel,Manual,SUV,14,2755,2023
4733,Toyota,Fortuner,Diesel,Manual,SUV,12,2755,2016
4734,Toyota,Glanza,Petrol,Manual,Hatchback,24,1197,2023
4735,Toyota,Innova,Diesel,Manual,SUV,16,2393,2022
4736,BMW,3 Series,Petrol,Automatic,Sedan,14,1998,2017
4737,Honda,City,Petrol,Manual,Sedan,19,1498,2024
4738,Maruti,Swift,Petrol,Automatic,Hatchback,24,1197,2022
4739,Kia,Seltos,Petrol,Automatic,SUV,19,1497,2022
4740,Hyundai,Verna,Petrol,Automatic,Sedan,19,1497,2019
4741,Hyundai,Verna,Petrol,Automatic,Sedan,17,1497,2021
4742,Kia,Seltos,Diesel,Automatic,SUV,19,1497,2016
4743,Toyota,Glanza,Petrol,Manual,Hatchback,24,1197,2017
4744,Maruti,Swift,Petrol,Manual,Hatchback,21,1197,2019
4745,Kia,EV6,Electric,Automatic,SUV,1,0,2024
4746,Honda,City,Petrol,Manual,Sedan,19,1498,2018
4747,Hyundai,Creta,Petrol,Automatic,SUV,15,1497,2023
4748,Hyundai,i20,Petrol,Automatic,Hatchback,22,1197,2016
4749,Hyundai,Verna,Petrol,Automatic,Sedan,18,1497,2018
4750,Kia,EV6,Electric,Automatic,SUV,0,0,2021
4751,BMW,3 Series,Diesel,Automatic,Sedan,14,1998,2022
4752,BMW,3 Series,Diesel,Automatic,Sedan,15,1998,2021
4753,Toyota,Glanza,Petrol,Manual,Hatchback,22,1197,2022
4754,Kia,Seltos,Diesel,Automatic,SUV,17,1497,2019
4755,Hyundai,Verna,Petrol,Manual,Sedan,21,1497,2019
4756,Kia,Seltos,Diesel,Manual,SUV,15,1497,2017
4757,Toyota,Fortuner,Diesel,Automatic,SUV,10,2755,2020
4758,Maruti,Swift,Petrol,Automatic,Hatchback,21,1197,2017
4759,BMW,3 Series,Petrol,Automatic,Sedan,15,1998,2022
4760,Hyundai,i20,Petrol,Automatic,Hatchback,23,1197,2020
4761,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2016
4762,BMW,X1,Petrol,Automatic,SUV,13,1995,2023
4763,BMW,X1,Petrol,Automatic,SUV,13,1995,2019
4764,Kia,Seltos,Petrol,Automatic,SUV,19,1497,2024
4765,Kia,Seltos,Petrol,Manual,SUV,15,1497,2018
4766,Kia,Seltos,Diesel,Manual,SUV,17,1497,2021
4767,Toyota,Fortuner,Diesel,Manual,SUV,12,2755,2021
4768,Honda,Amaze,Diesel,Manual,Sedan,20,1199,2022
4769,BMW,3 Series,Petrol,Automatic,Sedan,15,1998,2017
4770,Toyota,Fortuner,Diesel,Manual,SUV,14,2755,2019
4771,Toyota,Innova,Diesel,Manual,SUV,12,2393,2023
4772,Kia,EV6,Electric,Automatic,SUV,1,0,2017
4773,BMW,3 Series,Petrol,Automatic,Sedan,14,1998,2020
4774,Maruti,Alto,Petrol,Manual,Hatchback,24,796,2024
4775,BMW,3 Series,Diesel,Automatic,Sedan,11,1998,2021
4776,Maruti,Alto,Petrol,Manual,Hatchback,24,796,2016
4777,Hyundai,i20,Petrol,Automatic,Hatchback,23,1197,2024
4778,Honda,Amaze,Diesel,Manual,Sedan,20,1199,2021
4779,Maruti,Swift,Petrol,Automatic,Hatchback,25,1197,2018
4780,Honda,Amaze,Petrol,Automatic,Sedan,19,1199,2020
4781,Toyota,Innova,Diesel,Manual,SUV,13,2393,2023
4782,Kia,Seltos,Diesel,Automatic,SUV,17,1497,2016
4783,Kia,Seltos,Petrol,Automatic,SUV,18,1497,2018
4784,Honda,City,Petrol,Automatic,Sedan,20,1498,2022
4785,Kia,Seltos,Diesel,Automatic,SUV,17,1497,2022
4786,Hyundai,i20,Petrol,Automatic,Hatchback,19,1197,2022
4787,Kia,EV6,Electric,Automatic,SUV,2,0,2020
4788,Hyundai,Creta,Petrol,Manual,SUV,17,1497,2016
4789,Maruti,Swift,Petrol,Automatic,Hatchback,25,1197,2021
4790,Hyundai,Creta,Petrol,Automatic,SUV,16,1497,2019
4791,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2023
4792,BMW,X1,Petrol,Automatic,SUV,13,1995,2023
4793,Kia,Seltos,Petrol,Manual,SUV,15,1497,2020
4794,Hyundai,Verna,Petrol,Automatic,Sedan,19,1497,2017
4795,Kia,Seltos,Diesel,Automatic,SUV,18,1497,2016
4796,Toyota,Innova,Diesel,Automatic,SUV,15,2393,2022
4797,BMW,X1,Diesel,Automatic,SUV,16,1995,2016
4798,Honda,Amaze,Diesel,Automatic,Sedan,18,1199,2017
4799,BMW,3 Series,Petrol,Automatic,Sedan,12,1998,2017
4800,BMW,X1,Petrol,Automatic,SUV,13,1995,2023
4801,BMW,3 Series,Petrol,Automatic,Sedan,15,1998,2021
4802,Toyota,Innova,Diesel,Automatic,SUV,13,2393,2019
4803,Toyota,Innova,Diesel,Automatic,SUV,12,2393,2019
4804,Hyundai,i20,Petrol,Automatic,Hatchback,23,1197,2022
4805,BMW,3 Series,Petrol,Automatic,Sedan,15,1998,2017
4806,Hyundai,Creta,Diesel,Automatic,SUV,17,1497,2024
4807,BMW,3 Series,Diesel,Automatic,Sedan,11,1998,2021
4808,BMW,X1,Petrol,Automatic,SUV,12,1995,2017
4809,Honda,City,Petrol,Manual,Sedan,20,1498,2017
4810,Toyota,Glanza,Petrol,Automatic,Hatchback,20,1197,2022
4811,Maruti,Alto,Petrol,Manual,Hatchback,24,796,2023
4812,Hyundai,Verna,Petrol,Manual,Sedan,18,1497,2017
4813,Hyundai,Creta,Diesel,Manual,SUV,19,1497,2023
4814,Maruti,Swift,Petrol,Automatic,Hatchback,25,1197,2019
4815,Toyota,Innova,Diesel,Automatic,SUV,12,2393,2019
4816,BMW,X1,Petrol,Automatic,SUV,13,1995,2017
4817,Toyota,Glanza,Petrol,Manual,Hatchback,21,1197,2021
4818,Honda,Amaze,Petrol,Automatic,Sedan,22,1199,2024
4819,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2019
4820,Kia,Seltos,Diesel,Manual,SUV,16,1497,2022
4821,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2018
4822,Honda,City,Petrol,Manual,Sedan,18,1498,2020
4823,Toyota,Glanza,Petrol,Automatic,Hatchback,21,1197,2023
4824,Hyundai,Creta,Petrol,Automatic,SUV,18,1497,2018
4825,Kia,EV6,Electric,Automatic,SUV,0,0,2024
4826,Toyota,Glanza,Petrol,Manual,Hatchback,20,1197,2016
4827,BMW,X1,Petrol,Automatic,SUV,16,1995,2018
4828,Kia,EV6,Electric,Automatic,SUV,1,0,2022
4829,BMW,3 Series,Petrol,Automatic,Sedan,14,1998,2023
4830,Kia,EV6,Electric,Automatic,SUV,0,0,2018
4831,Toyota,Fortuner,Diesel,Manual,SUV,14,2755,2023
4832,Toyota,Glanza,Petrol,Automatic,Hatchback,21,1197,2022
4833,Toyota,Innova,Diesel,Automatic,SUV,14,2393,2021
4834,BMW,X1,Diesel,Automatic,SUV,16,1995,2021
4835,Honda,City,Petrol,Manual,Sedan,17,1498,2021
4836,Kia,EV6,Electric,Automatic,SUV,0,0,2021
4837,BMW,3 Series,Petrol,Automatic,Sedan,11,1998,2016
4838,Hyundai,Creta,Petrol,Automatic,SUV,16,1497,2021
4839,Maruti,Swift,Petrol,Manual,Hatchback,22,1197,2018
4840,Kia,EV6,Electric,Automatic,SUV,0,0,2024
4841,BMW,3 Series,Diesel,Automatic,Sedan,11,1998,2023
4842,Toyota,Glanza,Petrol,Automatic,Hatchback,24,1197,2021
4843,Toyota,Fortuner,Diesel,Manual,SUV,12,2755,2022
4844,Kia,EV6,Electric,Automatic,SUV,2,0,2022
4845,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2024
4846,Maruti,Swift,Petrol,Automatic,Hatchback,21,1197,2024
4847,Kia,Seltos,Diesel,Automatic,SUV,18,1497,2022
4848,Hyundai,Verna,Petrol,Manual,Sedan,21,1497,2021
4849,BMW,3 Series,Petrol,Automatic,Sedan,11,1998,2016
4850,BMW,3 Series,Diesel,Automatic,Sedan,14,1998,2023
4851,Maruti,Alto,Petrol,Manual,Hatchback,25,796,2021
4852,Honda,Amaze,Petrol,Automatic,Sedan,22,1199,2021
4853,Hyundai,Verna,Petrol,Automatic,Sedan,21,1497,2018
4854,Maruti,Alto,Petrol,Manual,Hatchback,24,796,2017
4855,Hyundai,i20,Petrol,Automatic,Hatchback,21,1197,2020
4856,Honda,Amaze,Petrol,Automatic,Sedan,18,1199,2020
4857,Honda,City,Petrol,Automatic,Sedan,19,1498,2021
4858,Hyundai,i20,Petrol,Manual,Hatchback,19,1197,2022
4859,Toyota,Innova,Diesel,Automatic,SUV,15,2393,2019
4860,Hyundai,Creta,Diesel,Automatic,SUV,19,1497,2016
4861,Maruti,Swift,Petrol,Manual,Hatchback,25,1197,2021
4862,Toyota,Fortuner,Diesel,Manual,SUV,10,2755,2022
4863,Hyundai,Verna,Petrol,Manual,Sedan,18,1497,2021
4864,Toyota,Innova,Diesel,Automatic,SUV,16,2393,2017
4865,Hyundai,Creta,Petrol,Automatic,SUV,18,1497,2024
4866,Honda,City,Petrol,Automatic,Sedan,20,1498,2024
4867,Honda,City,Petrol,Manual,Sedan,19,1498,2024
4868,Toyota,Glanza,Petrol,Manual,Hatchback,21,1197,2018
4869,BMW,3 Series,Diesel,Automatic,Sedan,12,1998,2023
4870,Hyundai,i20,Petrol,Automatic,Hatchback,22,1197,2017
4871,Kia,Seltos,Petrol,Manual,SUV,19,1497,2016
4872,Kia,EV6,Electric,Automatic,SUV,0,0,2017
4873,Honda,City,Petrol,Manual,Sedan,20,1498,2021
4874,Toyota,Glanza,Petrol,Automatic,Hatchback,21,1197,2017
4875,Toyota,Fortuner,Diesel,Automatic,SUV,14,2755,2017
4876,Hyundai,Creta,Diesel,Manual,SUV,16,1497,2020
4877,Toyota,Fortuner,Diesel,Manual,SUV,13,2755,2023
4878,BMW,3 Series,Diesel,Automatic,Sedan,15,1998,2022
4879,BMW,3 Series,Petrol,Automatic,Sedan,11,1998,2024
4880,Toyota,Innova,Diesel,Manual,SUV,12,2393,2023
4881,Toyota,Fortuner,Diesel,Automatic,SUV,12,2755,2022
4882,Hyundai,Creta,Diesel,Automatic,SUV,19,1497,2018
4883,Hyundai,Creta,Petrol,Automatic,SUV,19,1497,2018
4884,Maruti,Swift,Petrol,Manual,Hatchback,25,1197,2018
4885,BMW,X1,Diesel,Automatic,SUV,16,1995,2022
4886,Toyota,Innova,Diesel,Automatic,SUV,12,2393,2017
4887,Kia,Seltos,Petrol,Manual,SUV,15,1497,2016
4888,Hyundai,Creta,Diesel,Manual,SUV,19,1497,2016
4889,Toyota,Glanza,Petrol,Automatic,Hatchback,24,1197,2019
4890,Kia,EV6,Electric,Automatic,SUV,2,0,2023
4891,Toyota,Glanza,Petrol,Automatic,Hatchback,20,1197,2023
4892,Honda,City,Petrol,Automatic,Sedan,19,1498,2022
4893,BMW,3 Series,Diesel,Automatic,Sedan,15,1998,2019
4894,Maruti,Swift,Petrol,Manual,Hatchback,23,1197,2021
4895,Toyota,Fortuner,Diesel,Automatic,SUV,13,2755,2019
4896,Toyota,Glanza,Petrol,Manual,Hatchback,21,1197,2019
4897,Maruti,Alto,Petrol,Manual,Hatchback,25,796,2024
4898,Toyota,Glanza,Petrol,Automatic,Hatchback,23,1197,2023
4899,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2024
4900,Hyundai,Verna,Petrol,Manual,Sedan,18,1497,2023
4901,Toyota,Glanza,Petrol,Automatic,Hatchback,23,1197,2022
4902,Hyundai,i20,Petrol,Automatic,Hatchback,19,1197,2021
4903,Hyundai,i20,Petrol,Manual,Hatchback,22,1197,2018
4904,Toyota,Fortuner,Diesel,Automatic,SUV,10,2755,2016
4905,Honda,City,Petrol,Automatic,Sedan,16,1498,2021
4906,Maruti,Swift,Petrol,Manual,Hatchback,25,1197,2016
4907,BMW,3 Series,Petrol,Automatic,Sedan,13,1998,2020
4908,Hyundai,Creta,Petrol,Manual,SUV,16,1497,2020
4909,Hyundai,Creta,Petrol,Manual,SUV,18,1497,2020
4910,BMW,X1,Diesel,Automatic,SUV,16,1995,2024
4911,Toyota,Glanza,Petrol,Automatic,Hatchback,22,1197,2022
4912,Toyota,Fortuner,Diesel,Automatic,SUV,14,2755,2018
4913,Honda,City,Petrol,Manual,Sedan,16,1498,2017
4914,Kia,EV6,Electric,Automatic,SUV,0,0,2017
4915,BMW,3 Series,Petrol,Automatic,Sedan,15,1998,2016
4916,Toyota,Glanza,Petrol,Automatic,Hatchback,24,1197,2018
4917,Honda,Amaze,Diesel,Automatic,Sedan,22,1199,2017
4918,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2019
4919,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2020
4920,Hyundai,Verna,Petrol,Manual,Sedan,21,1497,2019
4921,BMW,3 Series,Diesel,Automatic,Sedan,14,1998,2016
4922,Hyundai,Creta,Diesel,Automatic,SUV,18,1497,2016
4923,Honda,Amaze,Diesel,Manual,Sedan,20,1199,2018
4924,Hyundai,Creta,Petrol,Automatic,SUV,19,1497,2024
4925,Toyota,Glanza,Petrol,Automatic,Hatchback,23,1197,2018
4926,Hyundai,i20,Petrol,Automatic,Hatchback,20,1197,2024
4927,Toyota,Innova,Diesel,Manual,SUV,15,2393,2022
4928,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2016
4929,Toyota,Innova,Diesel,Manual,SUV,16,2393,2017
4930,Hyundai,Verna,Petrol,Automatic,Sedan,17,1497,2017
4931,Toyota,Fortuner,Diesel,Manual,SUV,12,2755,2017
4932,Toyota,Fortuner,Diesel,Automatic,SUV,14,2755,2022
4933,Toyota,Innova,Diesel,Manual,SUV,12,2393,2016
4934,Toyota,Fortuner,Diesel,Automatic,SUV,14,2755,2020
4935,Kia,EV6,Electric,Automatic,SUV,2,0,2024
4936,Hyundai,Verna,Petrol,Automatic,Sedan,18,1497,2016
4937,Hyundai,Creta,Diesel,Manual,SUV,18,1497,2023
4938,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2024
4939,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2018
4940,Honda,City,Petrol,Manual,Sedan,17,1498,2021
4941,Hyundai,Creta,Petrol,Automatic,SUV,15,1497,2024
4942,Toyota,Glanza,Petrol,Manual,Hatchback,24,1197,2020
4943,Kia,EV6,Electric,Automatic,SUV,0,0,2024
4944,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2024
4945,Toyota,Fortuner,Diesel,Manual,SUV,10,2755,2021
4946,Hyundai,Creta,Diesel,Manual,SUV,19,1497,2019
4947,BMW,X1,Petrol,Automatic,SUV,14,1995,2018
4948,Hyundai,i20,Petrol,Manual,Hatchback,20,1197,2021
4949,Hyundai,Verna,Petrol,Manual,Sedan,20,1497,2020
4950,Hyundai,Creta,Petrol,Manual,SUV,16,1497,2021
4951,Kia,EV6,Electric,Automatic,SUV,0,0,2022
4952,Kia,Seltos,Diesel,Manual,SUV,18,1497,2021
4953,Kia,EV6,Electric,Automatic,SUV,0,0,2019
4954,Honda,Amaze,Petrol,Automatic,Sedan,21,1199,2016
4955,Hyundai,Verna,Petrol,Automatic,Sedan,21,1497,2018
4956,Hyundai,Verna,Petrol,Automatic,Sedan,21,1497,2021
4957,Kia,Seltos,Petrol,Automatic,SUV,17,1497,2021
4958,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2017
4959,Maruti,Swift,Petrol,Automatic,Hatchback,23,1197,2017
4960,Honda,City,Petrol,Automatic,Sedan,19,1498,2021
4961,Kia,EV6,Electric,Automatic,SUV,1,0,2021
4962,Honda,Amaze,Diesel,Manual,Sedan,21,1199,2021
4963,Maruti,Swift,Petrol,Manual,Hatchback,21,1197,2020
4964,Hyundai,Creta,Diesel,Manual,SUV,19,1497,2024
4965,BMW,3 Series,Diesel,Automatic,Sedan,12,1998,2024
4966,Toyota,Glanza,Petrol,Manual,Hatchback,23,1197,2019
4967,Kia,Seltos,Petrol,Manual,SUV,17,1497,2019
4968,Maruti,Swift,Petrol,Manual,Hatchback,22,1197,2018
4969,Kia,Seltos,Petrol,Automatic,SUV,19,1497,2024
4970,BMW,X1,Petrol,Automatic,SUV,15,1995,2018
4971,Honda,City,Petrol,Automatic,Sedan,19,1498,2017
4972,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2018
4973,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2017
